id,payment_id,currency,phase,status,purchase_ts,filed_at,respond_by,avs_match,cvv_match,device_fingerprint_known,delivery_confirmed,prior_order_count,prior_dispute_count,ip_geo_billing_distance_km,days_between_purchase_and_dispute,amount,checkout_hour_of_day,card_network,customer_communication_log,reason_code,won_if_contested
dsp_012304,pay_012304,INR,chargeback,open,2025-04-26 07:20:28.588483184,2025-05-05 03:40:41.994566658,2025-05-12 03:40:41.994566658,False,False,False,True,2,2,6107.969103416706,10.37335786131488,19617.858996906532,5,Amex,I need to report an issue with a recent carge. Someone must have used my card without my permission. I travel frequently and my account activity looks unusual to me. Thank you for looking into this matter.,MC_4840,False
dsp_012305,pay_012305,INR,chargeback,open,2024-09-28 01:54:18.658519873,2024-09-29 23:00:08.651153432,2024-10-06 23:00:08.651153432,False,True,True,False,10,1,1175.9510366686518,0.0,2320.5832424131886,11,Amex,"i am writing to dispute a transaction on my account. this does not match any purchase i remember making. i travel frequently and my account activity looks unusual to me. please investigate and let me know what you find. thank you. also, my delivery address recently changed.",VISA_83,False
dsp_012306,pay_012306,INR,chargeback,open,2024-08-18 03:46:55.518873850,2024-08-29 19:04:30.723325068,2024-09-05 19:04:30.723325068,False,False,True,True,8,2,5971.217564247145,10.858402679721241,21529.647758098694,9,Visa,This charge needs to be looked into. I don't recall approving this purchase. I travel frequently and my account activity looks unusual to me. Please investigate and let me know what you find. Thank you.,MC_4837,True
dsp_012307,pay_012307,INR,chargeback,open,2025-08-23 15:35:02.377845067,2025-09-06 04:46:54.560226040,2025-09-13 04:46:54.560226040,False,False,False,False,2,4,5647.282472184236,12.466409893935296,13427.893051272453,23,RuPay,This charge needs to be looked into. Someone must have used my card without my permission. A family member sometimes has access to my card. Let me know.,MC_4837,False
dsp_012308,pay_012308,INR,chargeback,open,2025-04-16 23:51:39.509446645,2025-05-09 18:59:50.213966098,2025-05-16 18:59:50.213966098,False,False,False,True,4,0,7864.99300320879,19.794758296411338,6367.462886382543,1,Mastercard,This charge needs to be looked into. Someone must have used my card without my permission. My card may have been compromised recently. Please investigate and let me know what you find. Thank you.,AMEX_FR2,False
dsp_012309,pay_012309,INR,chargeback,open,2024-09-09 15:28:14.081038397,2024-09-14 01:20:50.483809270,2024-09-21 01:20:50.483809270,False,False,False,True,7,2,5895.028922837218,0.0,15217.111586930392,4,Mastercard,I need to report an issue with a recent charge. I id not authorize this transaction. Fix this.,MC_4840,False
dsp_012310,pay_012310,INR,chargeback,open,2025-10-20 04:41:21.531663631,2025-11-17 08:25:47.875843579,2025-11-24 08:25:47.875843579,True,True,True,False,14,0,2466.134003166236,27.64828593892773,2204.0184145052795,11,RuPay,I am writing to dispute a transaction on my account. I did not authorize this transaction. I travel frequently and my account activity looks unusual to me. Please refund me.,VISA_83,False
dsp_012311,pay_012311,INR,chargeback,open,2024-12-24 22:16:47.442838442,2024-12-26 11:04:29.448393443,2025-01-02 11:04:29.448393443,False,False,False,False,0,0,6490.868090781346,2.7055701739711666,19909.64478293799,11,Visa,I am writing to dispute a transaction on my account. This does not match any purchase I remember making. I have already contacted my bank about this. Please investigate and let me know what you find. Thank you.,AMEX_FR2,False
dsp_012312,pay_012312,INR,chargeback,open,2024-05-15 13:23:15.479994137,2024-05-25 03:40:10.260075895,2024-06-01 03:40:10.260075895,True,True,True,False,8,1,1221.0767093729155,10.480479314441196,3752.13215564854,3,Mastercard,I do not recognize this charge on my statement. This does not match any purchase I remember making. I travel frequently and my account activity looks unusual to me. Thank you for looking into this matter.,VISA_83,False
dsp_012313,pay_012313,INR,chargeback,open,2024-12-13 22:04:25.620389515,2024-12-25 22:28:49.719385784,2025-01-01 22:28:49.719385784,True,True,True,False,7,0,3295.90695609737,12.648567650085798,2181.4378734206516,8,Visa,This charge needs to be looked into. I don't recall approving this purchase. I travel frequently and my account activity looks unusual to me. Please investigate and let me know what you find. Thank you.,MC_4837,True
dsp_012314,pay_012314,INR,chargeback,open,2025-04-30 18:48:22.634965656,2025-05-13 20:41:27.336977741,2025-05-20 20:41:27.336977741,True,True,False,False,4,1,3448.1131962402683,8.31882914181115,2035.129030044178,8,RuPay,I am writing to dispute a transaction on my account. I don't recall approving this purchase. Let me know.,MC_4837,True
dsp_012315,pay_012315,INR,chargeback,open,2024-09-21 07:42:19.952447348,2024-10-05 04:09:53.181887353,2024-10-12 04:09:53.181887353,True,True,True,True,18,6,2211.859080457204,17.217758419549394,1120.8805049635569,19,Amex,"I need to report an issue with a recent charge. I did not authorize this transaction. A family member sometimes has access to my card. I appreciate your help resolving this quickly. Also, my delivery address recently changed.",MC_4840,False
dsp_012316,pay_012316,INR,chargeback,open,2025-08-30 12:36:00.874219677,2025-09-01 00:34:51.625189061,2025-09-08 00:34:51.625189061,False,False,True,False,20,4,7293.087320500205,0.0,2969.2120081675903,5,Mastercard,I need to report an issue with a recent charge. I don't recall approving this purchase. A family member sometimes has access to my card. I appreciate your help resolving this quickly.,MC_4840,False
dsp_012317,pay_012317,INR,chargeback,open,2025-01-18 20:43:40.745544329,2025-01-31 03:27:05.108473336,2025-02-07 03:27:05.108473336,True,True,True,True,18,3,569.8671390145668,11.482422761528015,8016.846101213921,13,Amex,this charge needs to be looked into. i don't recall approving this purchase. i have already contacted my bank about this. i appreciate your help resolving this quickly.,MC_4837,True
dsp_012318,pay_012318,INR,chargeback,open,2024-12-02 18:58:31.430163276,2024-12-18 19:24:36.242356518,2024-12-25 19:24:36.242356518,True,True,True,True,8,0,2619.8523142088097,17.67248650442887,6138.851136979321,16,RuPay,I do not recognize this charge on my statement. I did not authorize this transaction. My card may have been compromised recently. I appreciate your help resolving this quickly.,VISA_83,True
dsp_012319,pay_012319,INR,chargeback,open,2025-09-10 06:32:00.218389407,2025-09-13 04:59:12.361399943,2025-09-20 04:59:12.361399943,True,True,True,False,11,4,3396.9959809010384,4.169090895020226,6579.632202610001,0,Amex,I need to report an issue with a recent charge. I don't recall approving this purchase. Please refund me.,MC_4837,False
dsp_012320,pay_012320,INR,chargeback,open,2024-11-29 07:13:10.904646449,2024-12-14 03:37:14.166499454,2024-12-21 03:37:14.166499454,False,True,True,True,12,1,2458.302088478963,12.85619554056433,5099.749415713851,21,Amex,"This charge needs to be looked into. Someone must have used my card without my permission. Fix this. By the way, do you have any upcoming sales?",AMEX_FR2,True
dsp_012321,pay_012321,INR,chargeback,open,2024-10-25 09:00:26.104255594,2024-11-01 12:05:01.661750162,2024-11-08 12:05:01.661750162,True,True,True,False,5,0,2120.4925632450227,8.510743186221907,4830.793112394427,8,Mastercard,This charge needs to be looked into. I did not authorize this transaction. I travel frequently and my account activity looks unusual to me. Thank you for looking into this matter.,AMEX_FR2,False
dsp_012322,pay_012322,INR,chargeback,open,2024-03-15 16:13:09.520906117,2024-04-16 13:03:35.912550000,2024-04-23 13:03:35.912550000,False,False,False,False,18,0,6608.3617390701065,32.789058144652685,29460.74994997476,15,Visa,I need to report an issue with a recent charge. Someone must have used my card without my permission. I have already contacted my bank about this. I appreciate your help resolving this quickly.,MC_4840,False
dsp_012323,pay_012323,INR,chargeback,open,2024-09-17 23:51:34.799934096,2024-09-25 20:55:51.157385561,2024-10-02 20:55:51.157385561,True,True,True,False,12,2,951.3805406611434,6.529991894191969,1796.0265084519779,8,RuPay,I do not recognize this charge on my statement. I don't recall approving this purchase. I travel frequently and my account activity looks unusual o me. Fix this.,MC_4837,True
dsp_012324,pay_012324,INR,chargeback,open,2024-10-12 20:59:40.681428192,2024-10-29 09:05:51.237528641,2024-11-05 09:05:51.237528641,True,True,False,False,14,2,1862.1418893036603,13.128050424778575,3615.0672623121886,0,Visa,I am writing to dispute a transaction on my account. I did not authorize tis transaction. My card may have been compromised recently. I appreciate your help resolving this quickly.,VISA_83,True
dsp_012325,pay_012325,INR,chargeback,open,2024-05-10 01:09:13.234317056,2024-05-24 07:56:35.316095717,2024-05-31 07:56:35.316095717,True,True,True,True,9,4,1660.9814582409363,14.671620958660744,6714.0818991883025,8,Mastercard,I am writing to dispute a transaction on my account. I did not authorize this transaction. I appreciate your help resolving this quickly.,AMEX_FR2,False
dsp_012326,pay_012326,INR,chargeback,open,2025-02-27 05:35:05.732172741,2025-03-20 08:11:05.032284976,2025-03-27 08:11:05.032284976,True,True,True,True,9,4,3063.116572571808,22.30902531705767,7837.880279163497,23,Mastercard,I am writing to dispute a transaction on my account. I did not authorize this transaction. Please investigate and let me know what you find. Thank you.,MC_4837,True
dsp_012327,pay_012327,INR,chargeback,open,2024-04-13 13:35:27.524796025,2024-04-25 09:17:55.817083293,2024-05-02 09:17:55.817083293,True,True,True,True,10,2,3663.5108370392213,12.731260300297253,12346.252000688906,20,RuPay,I need to report an issue with a recent charge. I did not authorize this transaction. A family member sometimes has access to my card. Fix this.,VISA_83,False
dsp_012328,pay_012328,INR,chargeback,open,2024-06-10 01:21:34.369470849,2024-08-15 16:28:32.212278182,2024-08-22 16:28:32.212278182,True,True,True,True,7,1,1289.5428649342375,64.41738990963282,12425.496112093473,4,RuPay,I do not recognize this charge on my statement. I did not authorize this transaction. A family meber sometimes has access to my card. Please investigate and let me know what you find. Thank you.,AMEX_FR2,False
dsp_012329,pay_012329,INR,chargeback,open,2025-02-07 23:40:10.247989552,2025-02-13 19:01:07.074866737,2025-02-20 19:01:07.074866737,True,True,True,True,10,3,1859.3333816808256,7.975976187908385,10480.140077347853,2,RuPay,I am writing to dispute a trasaction on my account. This does not match any purchase I remember making. I have already contacted my bank about this. I appreciate your help resolving this quickly.,MC_4840,False
dsp_012330,pay_012330,INR,chargeback,open,2024-07-12 16:02:09.594396444,2024-08-06 10:02:53.517561402,2024-08-13 10:02:53.517561402,True,False,True,True,12,1,5154.283364079635,22.56471158662838,749.3828630857862,19,Mastercard,I need to report an issue with a recent charge. I did not authorize this transaction. My card may have been compromised recently. Please investigate and let me know what you find. Thank you.,VISA_83,False
dsp_012331,pay_012331,INR,chargeback,open,2025-04-05 13:28:06.236464604,2025-04-12 08:07:43.261464342,2025-04-19 08:07:43.261464342,True,True,True,True,18,0,945.7528396156008,7.625518950155774,5546.16492787802,2,RuPay,This charge needs to be looked into. This does not match any purchase I remember making. Please investigate and let me know what you find. Thank you.,MC_4840,False
dsp_012332,pay_012332,INR,chargeback,open,2025-05-12 04:04:00.972731182,2025-06-01 10:06:38.620811557,2025-06-08 10:06:38.620811557,False,True,True,False,6,0,2532.8078458766736,19.420291650710332,4402.858243098186,17,Mastercard,I need to report an issue with a recent charge. I don't recall approving this purchase. My card may have been compromised recently. Fix this.,MC_4840,True
dsp_012333,pay_012333,INR,chargeback,open,2024-08-04 22:17:53.863018500,2024-08-06 10:08:47.014916656,2024-08-13 10:08:47.014916656,False,False,True,True,5,1,5534.586529936038,3.128384453295662,1253.9818198347364,16,Visa,"I am writing to dispute a transaction on my account. I don't recall approving this purchase. My card may have been compromised recently. Let me know. Unrelated, but your app keeps crashing on my pone.",MC_4840,False
dsp_012334,pay_012334,INR,chargeback,open,2024-03-03 22:03:32.890547957,2024-03-15 04:10:16.819014906,2024-03-22 04:10:16.819014906,True,True,False,False,8,1,1625.2177575526166,13.175313169505223,3725.0944858639746,11,Amex,I do not recognize this charge on my statement. I don't recall approving this purchase. I appreciate your help resolving this quickly.,MC_4837,False
dsp_012335,pay_012335,INR,chargeback,open,2024-12-18 09:43:39.678829351,2024-12-26 00:15:07.125826048,2025-01-02 00:15:07.125826048,True,True,True,False,12,0,4185.948754482523,8.542179522426824,9896.121045010608,13,Visa,I need to report an issue with a recent charge. Someone must have used my card without my permission. I travel frequently and my account activity looks unusual to me. Thank you for looking into this matter.,AMEX_FR2,False
dsp_012336,pay_012336,INR,chargeback,open,2024-03-07 21:17:04.917071757,2024-03-13 12:51:32.656877683,2024-03-20 12:51:32.656877683,True,True,True,True,16,1,3156.4471333511706,4.508782545129129,4876.135456791828,11,Amex,I am writing to dispute a transaction on my account. Someone must have used my card without my permission. I travel frequently and my account activity looks unusual to me. Thank you for looking into this matter.,MC_4840,False
dsp_012337,pay_012337,INR,chargeback,open,2025-01-05 23:16:21.276236792,2025-01-17 18:59:41.529245984,2025-01-24 18:59:41.529245984,True,True,True,True,11,0,3360.0306118773156,9.840347533113345,1218.4058095477594,9,Amex,I do not recognizethis charge on my statement. I don't recall approving this purchase. I travel frequently and my account activity looks unusual to me. I appreciate your help resolving this quickly.,MC_4837,False
